movieId_x,title,genres,movieId_y,release_date,overview,popularity,vote_average,vote_count,tmdb_id,cast,director,content_raw,content
2125,Ever After: A Cinderella Story (1998),Comedy|Drama|Romance,2125.0,7/31/1998,"Danielle, a vibrant young woman is forced into servitude after the death of her father when she was a young girl. Danielle's stepmother Rodmilla is a heartless woman who forces Danielle to do the cooking and cleaning, while she tries to marry off the eldest of her two daughters to the prince. But Danielle's life takes a wonderful turn when, under the guise of a visiting royal, she meets the charming Prince Henry.",6.1169,7.433,1507.0,9454.0,"Drew Barrymore, Anjelica Huston, Dougray Scott",Andy Tennant,"Ever After: A Cinderella Story (1998) Comedy Drama Romance Drew_Barrymore Anjelica_Huston Dougray_Scott Andy_Tennant Danielle, a vibrant young woman is forced into servitude after the death of her father when she was a young girl. Danielle's stepmother Rodmilla is a heartless woman who forces Danielle to do the cooking and cleaning, while she tries to marry off the eldest of her two daughters to the prince. But Danielle's life takes a wonderful turn when, under the guise of a visiting royal, she meets the charming Prince Henry.",ever cinderella story 1998 comedy drama romance drew_barrymore anjelica_huston dougray_scott andy_tennant danielle vibrant young woman forced servitude death father young girl danielle stepmother rodmilla heartless woman force danielle cooking cleaning try marry eldest two daughter prince danielle life take wonderful turn guise visiting royal meet charming prince henry
2126,Snake Eyes (1998),Action|Crime|Mystery|Thriller,2126.0,8/7/1998,"All bets are off when shady homicide cop Rick Santoro witnesses a murder during a boxing match. It's up to him and lifelong friend, Naval intelligence agent Kevin Dunne, to uncover the conspiracy behind the killing. At every turn, Santoro makes increasingly shocking discoveries that even he can't turn a blind eye to.",1.8192,6.185,1412.0,8688.0,"Nicolas Cage, Gary Sinise, Carla Gugino",Brian De Palma,"Snake Eyes (1998) Action Crime Mystery Thriller Nicolas_Cage Gary_Sinise Carla_Gugino Brian_De_Palma All bets are off when shady homicide cop Rick Santoro witnesses a murder during a boxing match. It's up to him and lifelong friend, Naval intelligence agent Kevin Dunne, to uncover the conspiracy behind the killing. At every turn, Santoro makes increasingly shocking discoveries that even he can't turn a blind eye to.",snake eye 1998 action crime mystery thriller nicolas_cage gary_sinise carla_gugino brian_de_palma bet shady homicide cop rick santoro witness murder boxing match lifelong friend naval intelligence agent kevin dunne uncover conspiracy behind killing every turn santoro make increasingly shocking discovery even turn blind eye
2130,Atlantic City (1980),Crime|Drama|Romance,2130.0,9/15/1944,"In 1915, Atlantic City is a sleepy seaside resort, but Brad Taylor, son of a small hotel and vaudeville house proprietor, has big plans: he thinks it can be ""the playground of the world."" Brad's wheeling and dealing proves remarkably successful in attracting big enterprises and big shows, but brings him little success in personal relationships. Full of nostalgic songs and acts, some with the original artists. Reissued in 1950 as ""Atlantic City Honeymoon"".",0.4346,5.0,2.0,186807.0,"Constance Moore, Stanley Brown, Charley Grapewin",Ray McCarey,"Atlantic City (1980) Crime Drama Romance Constance_Moore Stanley_Brown Charley_Grapewin Ray_McCarey In 1915, Atlantic City is a sleepy seaside resort, but Brad Taylor, son of a small hotel and vaudeville house proprietor, has big plans: he thinks it can be ""the playground of the world."" Brad's wheeling and dealing proves remarkably successful in attracting big enterprises and big shows, but brings him little success in personal relationships. Full of nostalgic songs and acts, some with the original artists. Reissued in 1950 as ""Atlantic City Honeymoon"".",atlantic city 1980 crime drama romance constance_moore stanley_brown charley_grapewin ray_mccarey 1915 atlantic city sleepy seaside resort brad taylor son small hotel vaudeville house proprietor big plan think playground world brad wheeling dealing prof remarkably successful attracting big enterprise big show brings little success personal relationship full nostalgic song act original artist reissued 1950 atlantic city honeymoon
2131,Autumn Sonata (Höstsonaten) (1978),Drama,2131.0,10/19/2017,It is said that time is equal to everyone but things are different to Suryeon who turns 30. She doesn't have much time to live. Her dad died from disease when she was young. She expects the same path.,0.8919,5.2,4.0,477210.0,"Kwon BoA, Lee Hak-ju, Oh Kwang-rok",Lim Wang-tae,Autumn Sonata (Höstsonaten) (1978) Drama Kwon_BoA Lee_Hak-ju Oh_Kwang-rok Lim_Wang-tae It is said that time is equal to everyone but things are different to Suryeon who turns 30. She doesn't have much time to live. Her dad died from disease when she was young. She expects the same path.,autumn sonata stsonaten 1978 drama kwon_boa lee_hak oh_kwang rok lim_wang tae said time equal everyone thing different suryeon turn much time live dad died disease young expects path
2132,Who's Afraid of Virginia Woolf? (1966),Drama,2132.0,7/5/2024,,0.3589,0.0,0.0,1402087.0,"Efrat Ben-Zur, ???? ?????, ?????? ????",???? ??????????,Who's Afraid of Virginia Woolf? (1966) Drama Efrat_Ben-Zur ????_????? ??????_???? ????_?????????? nan,afraid virginia woolf 1966 drama efrat_ben zur nan
2133,Adventures in Babysitting (1987),Adventure|Comedy,2133.0,6/24/2016,"Two teen rival babysitters, Jenny and Lola, team up to hunt down one of their kids who accidentally ran away into the big city without any supervision.",4.4066,7.3,427.0,360606.0,"Sabrina Carpenter, Sofia Carson, Nikki Hahn",John Schultz,"Adventures in Babysitting (1987) Adventure Comedy Sabrina_Carpenter Sofia_Carson Nikki_Hahn John_Schultz Two teen rival babysitters, Jenny and Lola, team up to hunt down one of their kids who accidentally ran away into the big city without any supervision.",adventure babysitting 1987 adventure comedy sabrina_carpenter sofia_carson nikki_hahn john_schultz two teen rival babysitter jenny lola team hunt one kid accidentally ran away big city without supervision
2134,Weird Science (1985),Comedy|Fantasy|Sci-Fi,2134.0,8/1/1985,"Two unpopular teenagers, Gary and Wyatt, fail at all attempts to be accepted by their peers. Their desperation to be liked leads them to ""create"" a woman via their computer. Their living and breathing creation is a gorgeous woman, Lisa, whose purpose is to boost their confidence level by putting them into situations which require Gary and Wyatt to act like men.",5.9889,6.552,1456.0,11814.0,"Anthony Michael Hall, Kelly LeBrock, Ilan Mitchell-Smith",John Hughes,"Weird Science (1985) Comedy Fantasy Sci-Fi Anthony_Michael_Hall Kelly_LeBrock Ilan_Mitchell-Smith John_Hughes Two unpopular teenagers, Gary and Wyatt, fail at all attempts to be accepted by their peers. Their desperation to be liked leads them to ""create"" a woman via their computer. Their living and breathing creation is a gorgeous woman, Lisa, whose purpose is to boost their confidence level by putting them into situations which require Gary and Wyatt to act like men.",weird science 1985 comedy fantasy sci anthony_michael_hall kelly_lebrock ilan_mitchell smith john_hughes two unpopular teenager gary wyatt fail attempt accepted peer desperation liked lead create woman via computer living breathing creation gorgeous woman lisa whose purpose boost confidence level putting situation require gary wyatt act like men
2135,Doctor Dolittle (1967),Adventure|Children|Musical,2135.0,6/26/1998,"A successful physician and devoted family man, John Dolittle seems to have the world by the tail, until a long suppressed talent he possessed as a child, the ability to communicate with animals is suddenly reawakened with a vengeance! Now every creature within squawking distance wants the good doctor's advice, unleashing an outrageous chain of events that turns his world upside down!",4.9376,5.7,3144.0,3050.0,"Eddie Murphy, Ossie Davis, Oliver Platt",Betty Thomas,"Doctor Dolittle (1967) Adventure Children Musical Eddie_Murphy Ossie_Davis Oliver_Platt Betty_Thomas A successful physician and devoted family man, John Dolittle seems to have the world by the tail, until a long suppressed talent he possessed as a child, the ability to communicate with animals is suddenly reawakened with a vengeance! Now every creature within squawking distance wants the good doctor's advice, unleashing an outrageous chain of events that turns his world upside down!",doctor dolittle 1967 adventure child musical eddie_murphy ossie_davis oliver_platt betty_thomas successful physician devoted family man john dolittle seems world tail long suppressed talent possessed child ability communicate animal suddenly reawakened vengeance every creature within squawking distance want good doctor advice unleashing outrageous chain event turn world upside
2136,"Nutty Professor, The (1963)",Comedy|Sci-Fi,2136.0,6/28/1996,"When beautiful Carla Purty joins the university faculty, genetic professor Dr. Sherman Klump grows desperate to whittle his 400-pound frame down to size and win her heart. So, with one swig of his experimental fat-reducing serum, Sherman becomes 'Buddy Love', a fast-talking, pumped-up, plumped down Don Juan.",6.233,5.646,2985.0,9327.0,"Eddie Murphy, Jada Pinkett Smith, James Coburn",Tom Shadyac,"Nutty Professor, The (1963) Comedy Sci-Fi Eddie_Murphy Jada_Pinkett_Smith James_Coburn Tom_Shadyac When beautiful Carla Purty joins the university faculty, genetic professor Dr. Sherman Klump grows desperate to whittle his 400-pound frame down to size and win her heart. So, with one swig of his experimental fat-reducing serum, Sherman becomes 'Buddy Love', a fast-talking, pumped-up, plumped down Don Juan.",nutty professor 1963 comedy sci eddie_murphy jada_pinkett_smith james_coburn tom_shadyac beautiful carla purty join university faculty genetic professor sherman klump grows desperate whittle 400 pound frame size win heart one swig experimental fat reducing serum sherman becomes buddy love fast talking pumped plumped juan
2136,"Nutty Professor, The (1963)",Comedy|Sci-Fi,2136.0,6/28/1996,"When beautiful Carla Purty joins the university faculty, genetic professor Dr. Sherman Klump grows desperate to whittle his 400-pound frame down to size and win her heart. So, with one swig of his experimental fat-reducing serum, Sherman becomes 'Buddy Love', a fast-talking, pumped-up, plumped down Don Juan.",6.233,5.646,2985.0,9327.0,"Eddie Murphy, Jada Pinkett Smith, James Coburn",Tom Shadyac,"Nutty Professor, The (1963) Comedy Sci-Fi Eddie_Murphy Jada_Pinkett_Smith James_Coburn Tom_Shadyac When beautiful Carla Purty joins the university faculty, genetic professor Dr. Sherman Klump grows desperate to whittle his 400-pound frame down to size and win her heart. So, with one swig of his experimental fat-reducing serum, Sherman becomes 'Buddy Love', a fast-talking, pumped-up, plumped down Don Juan.",nutty professor 1963 comedy sci eddie_murphy jada_pinkett_smith james_coburn tom_shadyac beautiful carla purty join university faculty genetic professor sherman klump grows desperate whittle 400 pound frame size win heart one swig experimental fat reducing serum sherman becomes buddy love fast talking pumped plumped juan
